,american_name,country,lat,long,conf_count,date,cured_count,dead_count,country_2
1415,Victoria,Australia,-37.8136,144.9631,4,2020-02-04,0,0,Australia
1416,Queensland,Australia,-28.0167,153.4,3,2020-02-04,0,0,Australia
1417,Cambodia,Cambodia,11.55,104.9167,1,2020-02-04,0,0,Cambodia
1418,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-04,0,0,Sri Lanka
1419,Germany,Germany,51.0,9.0,12,2020-02-04,0,0,Germany
1420,Finland,Finland,64.0,26.0,1,2020-02-04,0,0,Finland
1421,United Arab Emirates,United Arab Emirates,24.0,54.0,5,2020-02-04,0,0,United Arab Emirates
1422,Philippines,Philippines,13.0,122.0,2,2020-02-04,0,1,Philippines
1423,India,India,21.0,78.0,3,2020-02-04,0,0,India
1424,"London, ON",Canada,42.9849,-81.2453,1,2020-02-04,0,0,Canada
1425,Italy,Italy,43.0,12.0,2,2020-02-04,0,0,Italy
1426,UK,UK,55.0,-3.0,2,2020-02-04,0,0,UK
1427,Russia,Russia,60.0,90.0,2,2020-02-04,0,0,Russia
1428,Sweden,Sweden,63.0,16.0,1,2020-02-04,0,0,Sweden
1429,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-04,0,0,United States of America
1430,Spain,Spain,40.0,-4.0,1,2020-02-04,0,0,Spain
1431,South Australia,Australia,-34.9285,138.6007,2,2020-02-04,0,0,Australia
1432,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-04,0,0,United States of America
1433,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-04,0,0,United States of America
1434,Belgium,Belgium,50.8333,4.0,1,2020-02-04,0,0,Belgium
1435,"Madison, WI",United States of America,43.0731,-89.4012,0,2020-02-04,0,0,United States of America
1436,Diamond Princess cruise ship,Others,35.4437,139.638,0,2020-02-04,0,0,Others
1437,"San Diego County, CA",United States of America,32.7157,-117.1611,0,2020-02-04,0,0,United States of America
1438,"San Antonio, TX",United States of America,29.4241,-98.4936,0,2020-02-04,0,0,United States of America
1439,Egypt,Egypt,26.0,30.0,0,2020-02-04,0,0,Egypt
1440,Iran,Iran,32.0,53.0,0,2020-02-04,0,0,Iran
1441,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-04,0,0,United States of America
1442,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-04,0,0,United States of America
1443,From Diamond Princess,Australia,35.4437,139.638,0,2020-02-04,0,0,Australia
1444,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-04,0,0,United States of America
1445,Lebanon,Lebanon,33.8547,35.8623,0,2020-02-04,0,0,Lebanon
1446,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-02-04,0,0,United States of America
1447,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-02-04,0,0,United States of America
1448,Iraq,Iraq,33.0,44.0,0,2020-02-04,0,0,Iraq
1449,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-04,0,0,United States of America
1450,Oman,Oman,21.0,57.0,0,2020-02-04,0,0,Oman
1451,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-04,0,0,Afghanistan
1452,Bahrain,Bahrain,26.0275,50.55,0,2020-02-04,0,0,Bahrain
1453,Kuwait,Kuwait,29.5,47.75,0,2020-02-04,0,0,Kuwait
1454,Algeria,Algeria,28.0339,1.6596,0,2020-02-04,0,0,Algeria
1455,Croatia,Croatia,45.1,15.2,0,2020-02-04,0,0,Croatia
1456,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-04,0,0,Switzerland
1457,Austria,Austria,47.5162,14.5501,0,2020-02-04,0,0,Austria
1458,Israel,Israel,31.0,35.0,0,2020-02-04,0,0,Israel
1459,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-04,0,0,Pakistan
1460,Brazil,Brazil,-14.235,-51.9253,0,2020-02-04,0,0,Brazil
1461,Georgia,Georgia,42.3154,43.3569,0,2020-02-04,0,0,Georgia
1462,Greece,Greece,39.0742,21.8243,0,2020-02-04,0,0,Greece
1463,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-04,0,0,North Macedonia
1464,Norway,Norway,60.472,8.4689,0,2020-02-04,0,0,Norway
1465,Romania,Romania,45.9432,24.9668,0,2020-02-04,0,0,Romania
1466,Denmark,Denmark,56.2639,9.5018,0,2020-02-04,0,0,Denmark
1467,Estonia,Estonia,58.5953,25.0136,0,2020-02-04,0,0,Estonia
1468,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-04,0,0,Netherlands
1469,San Marino,San Marino,43.9424,12.4578,0,2020-02-04,0,0,San Marino
1470,Anhui,China,31.8257,117.2264,530,2020-02-05,23,0,China
1471,Beijing,China,40.1824,116.4142,253,2020-02-05,24,1,China
1472,Chongqing,China,30.0572,107.874,389,2020-02-05,15,2,China
1473,Fujian,China,26.0789,117.9874,205,2020-02-05,11,0,China
1474,Gansu,China,36.0611,103.8343,62,2020-02-05,6,0,China
1475,Guangdong,China,23.3417,113.4244,895,2020-02-05,49,0,China
1476,Guangxi,China,23.8298,108.7881,150,2020-02-05,13,0,China
1477,Guizhou,China,26.8154,106.8748,64,2020-02-05,9,1,China
1478,Hainan,China,19.1959,109.7453,99,2020-02-05,5,1,China
1479,Hebei,China,38.0428,114.5149,135,2020-02-05,6,1,China
1480,Heilongjiang,China,47.861999999999995,127.7615,190,2020-02-05,7,2,China
1481,Henan,China,33.882020000000004,113.61399999999999,764,2020-02-05,47,2,China
1482,Hubei,China,30.9756,112.2707,19665,2020-02-05,633,549,China
1483,Hunan,China,27.6104,111.7088,661,2020-02-05,54,0,China
1484,Inner Mongolia,China,44.0935,113.9448,42,2020-02-05,3,0,China
1485,Jiangsu,China,32.9711,119.455,341,2020-02-05,23,0,China
1486,Jiangxi,China,27.614,115.7221,548,2020-02-05,27,0,China
1487,Jilin,China,43.6661,126.1923,54,2020-02-05,2,0,China
1488,Liaoning,China,41.2956,122.6085,89,2020-02-05,4,0,China
1489,Ningxia,China,37.2692,106.1655,34,2020-02-05,1,0,China
1490,Qinghai,China,35.7452,95.9956,17,2020-02-05,3,0,China
1491,Shaanxi,China,35.1917,108.8701,165,2020-02-05,6,0,China
1492,Shandong,China,36.3427,118.1498,307,2020-02-05,15,0,China
1493,Shanghai,China,31.201999999999998,121.4491,243,2020-02-05,15,1,China
1494,Shanxi,China,37.5777,112.2922,81,2020-02-05,5,0,China
1495,Sichuan,China,30.6171,102.7103,301,2020-02-05,24,1,China
1496,Tianjin,China,39.3054,117.323,69,2020-02-05,2,1,China
1497,Tibet,China,31.6927,88.0924,1,2020-02-05,0,0,China
1498,Xinjiang,China,41.1129,85.2401,32,2020-02-05,0,0,China
1499,Yunnan,China,24.974,101.48700000000001,128,2020-02-05,5,0,China
1500,Zhejiang,China,29.1832,120.0934,895,2020-02-05,78,0,China
1501,Thailand,Thailand,15.0,101.0,25,2020-02-05,5,0,Thailand
1502,Japan,Japan,36.0,138.0,22,2020-02-05,1,0,Japan
1503,South Korea,South Korea,36.0,128.0,19,2020-02-05,0,0,South Korea
1504,Taiwan,Taiwan,23.7,121.0,11,2020-02-05,0,0,Taiwan
1505,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-05,0,0,United States of America
1506,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-05,0,0,United States of America
1507,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-05,0,0,United States of America
1508,Macau,Macau,22.1667,113.55,10,2020-02-05,0,0,Macau
1509,Hong Kong,Hong Kong,22.3,114.2,21,2020-02-05,0,1,Hong Kong
1510,Singapore,Singapore,1.2833,103.8333,28,2020-02-05,0,0,Singapore
1511,Vietnam,Vietnam,16.0,108.0,8,2020-02-05,1,0,Vietnam
1512,France,France,47.0,2.0,6,2020-02-05,0,0,France
1513,Nepal,Nepal,28.1667,84.25,1,2020-02-05,0,0,Nepal
1514,Malaysia,Malaysia,2.5,112.5,12,2020-02-05,0,0,Malaysia
1515,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-05,0,0,Canada
1516,British Columbia,Canada,49.2827,-123.1207,2,2020-02-05,0,0,Canada
1517,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-05,0,0,United States of America
1518,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-05,0,0,United States of America
1519,New South Wales,Australia,-33.8688,151.2093,4,2020-02-05,2,0,Australia
1520,Victoria,Australia,-37.8136,144.9631,4,2020-02-05,0,0,Australia
1521,Queensland,Australia,-28.0167,153.4,3,2020-02-05,0,0,Australia
1522,Cambodia,Cambodia,11.55,104.9167,1,2020-02-05,0,0,Cambodia
1523,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-05,0,0,Sri Lanka
1524,Germany,Germany,51.0,9.0,12,2020-02-05,0,0,Germany
1525,Finland,Finland,64.0,26.0,1,2020-02-05,0,0,Finland
1526,United Arab Emirates,United Arab Emirates,24.0,54.0,5,2020-02-05,0,0,United Arab Emirates
1527,Philippines,Philippines,13.0,122.0,2,2020-02-05,0,1,Philippines
1528,India,India,21.0,78.0,3,2020-02-05,0,0,India
1529,"London, ON",Canada,42.9849,-81.2453,1,2020-02-05,0,0,Canada
1530,Italy,Italy,43.0,12.0,2,2020-02-05,0,0,Italy
1531,UK,UK,55.0,-3.0,2,2020-02-05,0,0,UK
1532,Russia,Russia,60.0,90.0,2,2020-02-05,0,0,Russia
1533,Sweden,Sweden,63.0,16.0,1,2020-02-05,0,0,Sweden
1534,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-05,0,0,United States of America
1535,Spain,Spain,40.0,-4.0,1,2020-02-05,0,0,Spain
1536,South Australia,Australia,-34.9285,138.6007,2,2020-02-05,0,0,Australia
1537,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-05,0,0,United States of America
1538,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-05,0,0,United States of America
1539,Belgium,Belgium,50.8333,4.0,1,2020-02-05,0,0,Belgium
1540,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-05,0,0,United States of America
1541,Diamond Princess cruise ship,Others,35.4437,139.638,0,2020-02-05,0,0,Others
1542,"San Diego County, CA",United States of America,32.7157,-117.1611,0,2020-02-05,0,0,United States of America
1543,"San Antonio, TX",United States of America,29.4241,-98.4936,0,2020-02-05,0,0,United States of America
1544,Egypt,Egypt,26.0,30.0,0,2020-02-05,0,0,Egypt
1545,Iran,Iran,32.0,53.0,0,2020-02-05,0,0,Iran
1546,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-05,0,0,United States of America
1547,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-05,0,0,United States of America
1548,From Diamond Princess,Australia,35.4437,139.638,0,2020-02-05,0,0,Australia
1549,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-05,0,0,United States of America
1550,Lebanon,Lebanon,33.8547,35.8623,0,2020-02-05,0,0,Lebanon
1551,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-02-05,0,0,United States of America
1552,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-02-05,0,0,United States of America
1553,Iraq,Iraq,33.0,44.0,0,2020-02-05,0,0,Iraq
1554,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-05,0,0,United States of America
1555,Oman,Oman,21.0,57.0,0,2020-02-05,0,0,Oman
1556,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-05,0,0,Afghanistan
1557,Bahrain,Bahrain,26.0275,50.55,0,2020-02-05,0,0,Bahrain
1558,Kuwait,Kuwait,29.5,47.75,0,2020-02-05,0,0,Kuwait
1559,Algeria,Algeria,28.0339,1.6596,0,2020-02-05,0,0,Algeria
1560,Croatia,Croatia,45.1,15.2,0,2020-02-05,0,0,Croatia
1561,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-05,0,0,Switzerland
1562,Austria,Austria,47.5162,14.5501,0,2020-02-05,0,0,Austria
1563,Israel,Israel,31.0,35.0,0,2020-02-05,0,0,Israel
1564,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-05,0,0,Pakistan
1565,Brazil,Brazil,-14.235,-51.9253,0,2020-02-05,0,0,Brazil
1566,Georgia,Georgia,42.3154,43.3569,0,2020-02-05,0,0,Georgia
1567,Greece,Greece,39.0742,21.8243,0,2020-02-05,0,0,Greece
1568,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-05,0,0,North Macedonia
1569,Norway,Norway,60.472,8.4689,0,2020-02-05,0,0,Norway
1570,Romania,Romania,45.9432,24.9668,0,2020-02-05,0,0,Romania
1571,Denmark,Denmark,56.2639,9.5018,0,2020-02-05,0,0,Denmark
1572,Estonia,Estonia,58.5953,25.0136,0,2020-02-05,0,0,Estonia
1573,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-05,0,0,Netherlands
1574,San Marino,San Marino,43.9424,12.4578,0,2020-02-05,0,0,San Marino
1575,Anhui,China,31.8257,117.2264,591,2020-02-06,34,0,China
1576,Beijing,China,40.1824,116.4142,274,2020-02-06,31,1,China
1577,Chongqing,China,30.0572,107.874,411,2020-02-06,24,2,China
1578,Fujian,China,26.0789,117.9874,215,2020-02-06,14,0,China
1579,Gansu,China,36.0611,103.8343,62,2020-02-06,6,0,China
1580,Guangdong,China,23.3417,113.4244,970,2020-02-06,69,0,China
1581,Guangxi,China,23.8298,108.7881,168,2020-02-06,14,0,China
1582,Guizhou,China,26.8154,106.8748,71,2020-02-06,6,1,China
1583,Hainan,China,19.1959,109.7453,106,2020-02-06,8,1,China
1584,Hebei,China,38.0428,114.5149,157,2020-02-06,13,1,China
1585,Heilongjiang,China,47.861999999999995,127.7615,227,2020-02-06,8,3,China
1586,Henan,China,33.882020000000004,113.61399999999999,851,2020-02-06,56,2,China
1587,Hubei,China,30.9756,112.2707,22112,2020-02-06,817,618,China
1588,Hunan,China,27.6104,111.7088,711,2020-02-06,81,0,China
1589,Inner Mongolia,China,44.0935,113.9448,46,2020-02-06,4,0,China
1590,Jiangsu,China,32.9711,119.455,373,2020-02-06,34,0,China
1591,Jiangxi,China,27.614,115.7221,600,2020-02-06,37,0,China
1592,Jilin,China,43.6661,126.1923,59,2020-02-06,4,0,China
1593,Liaoning,China,41.2956,122.6085,94,2020-02-06,5,0,China
1594,Ningxia,China,37.2692,106.1655,40,2020-02-06,1,0,China
1595,Qinghai,China,35.7452,95.9956,18,2020-02-06,3,0,China
1596,Shaanxi,China,35.1917,108.8701,173,2020-02-06,9,0,China
1597,Shandong,China,36.3427,118.1498,347,2020-02-06,27,0,China
1598,Shanghai,China,31.201999999999998,121.4491,257,2020-02-06,25,1,China
1599,Shanxi,China,37.5777,112.2922,96,2020-02-06,12,0,China
1600,Sichuan,China,30.6171,102.7103,321,2020-02-06,31,1,China
1601,Tianjin,China,39.3054,117.323,79,2020-02-06,2,1,China
1602,Tibet,China,31.6927,88.0924,1,2020-02-06,0,0,China
1603,Xinjiang,China,41.1129,85.2401,36,2020-02-06,0,0,China
1604,Yunnan,China,24.974,101.48700000000001,133,2020-02-06,7,0,China
1605,Zhejiang,China,29.1832,120.0934,954,2020-02-06,94,0,China
1606,Thailand,Thailand,15.0,101.0,25,2020-02-06,5,0,Thailand
1607,Japan,Japan,36.0,138.0,45,2020-02-06,1,0,Japan
1608,South Korea,South Korea,36.0,128.0,23,2020-02-06,0,0,South Korea
1609,Taiwan,Taiwan,23.7,121.0,16,2020-02-06,1,0,Taiwan
1610,"Seattle, WA",United States of America,47.6062,-122.3321,1,2020-02-06,0,0,United States of America
1611,"Chicago, IL",United States of America,41.8781,-87.6298,2,2020-02-06,0,0,United States of America
1612,"Tempe, AZ",United States of America,33.4255,-111.94,1,2020-02-06,0,0,United States of America
1613,Macau,Macau,22.1667,113.55,10,2020-02-06,1,0,Macau
1614,Hong Kong,Hong Kong,22.3,114.2,24,2020-02-06,0,1,Hong Kong
1615,Singapore,Singapore,1.2833,103.8333,28,2020-02-06,0,0,Singapore
1616,Vietnam,Vietnam,16.0,108.0,10,2020-02-06,1,0,Vietnam
1617,France,France,47.0,2.0,6,2020-02-06,0,0,France
1618,Nepal,Nepal,28.1667,84.25,1,2020-02-06,0,0,Nepal
1619,Malaysia,Malaysia,2.5,112.5,12,2020-02-06,0,0,Malaysia
1620,"Toronto, ON",Canada,43.6532,-79.3832,2,2020-02-06,0,0,Canada
1621,British Columbia,Canada,49.2827,-123.1207,2,2020-02-06,0,0,Canada
1622,"Orange, CA",United States of America,33.7879,-117.8531,1,2020-02-06,0,0,United States of America
1623,"Los Angeles, CA",United States of America,34.0522,-118.2437,1,2020-02-06,0,0,United States of America
1624,New South Wales,Australia,-33.8688,151.2093,4,2020-02-06,2,0,Australia
1625,Victoria,Australia,-37.8136,144.9631,4,2020-02-06,0,0,Australia
1626,Queensland,Australia,-28.0167,153.4,4,2020-02-06,0,0,Australia
1627,Cambodia,Cambodia,11.55,104.9167,1,2020-02-06,0,0,Cambodia
1628,Sri Lanka,Sri Lanka,7.0,81.0,1,2020-02-06,0,0,Sri Lanka
1629,Germany,Germany,51.0,9.0,12,2020-02-06,0,0,Germany
1630,Finland,Finland,64.0,26.0,1,2020-02-06,0,0,Finland
1631,United Arab Emirates,United Arab Emirates,24.0,54.0,5,2020-02-06,0,0,United Arab Emirates
1632,Philippines,Philippines,13.0,122.0,2,2020-02-06,0,1,Philippines
1633,India,India,21.0,78.0,3,2020-02-06,0,0,India
1634,"London, ON",Canada,42.9849,-81.2453,1,2020-02-06,0,0,Canada
1635,Italy,Italy,43.0,12.0,2,2020-02-06,0,0,Italy
1636,UK,UK,55.0,-3.0,2,2020-02-06,0,0,UK
1637,Russia,Russia,60.0,90.0,2,2020-02-06,0,0,Russia
1638,Sweden,Sweden,63.0,16.0,1,2020-02-06,0,0,Sweden
1639,"Santa Clara, CA",United States of America,37.3541,-121.9552,2,2020-02-06,0,0,United States of America
1640,Spain,Spain,40.0,-4.0,1,2020-02-06,0,0,Spain
1641,South Australia,Australia,-34.9285,138.6007,2,2020-02-06,0,0,Australia
1642,"Boston, MA",United States of America,42.3601,-71.0589,1,2020-02-06,0,0,United States of America
1643,"San Benito, CA",United States of America,36.5761,-120.9876,2,2020-02-06,0,0,United States of America
1644,Belgium,Belgium,50.8333,4.0,1,2020-02-06,0,0,Belgium
1645,"Madison, WI",United States of America,43.0731,-89.4012,1,2020-02-06,0,0,United States of America
1646,Diamond Princess cruise ship,Others,35.4437,139.638,0,2020-02-06,0,0,Others
1647,"San Diego County, CA",United States of America,32.7157,-117.1611,0,2020-02-06,0,0,United States of America
1648,"San Antonio, TX",United States of America,29.4241,-98.4936,0,2020-02-06,0,0,United States of America
1649,Egypt,Egypt,26.0,30.0,0,2020-02-06,0,0,Egypt
1650,Iran,Iran,32.0,53.0,0,2020-02-06,0,0,Iran
1651,"Omaha, NE (From Diamond Princess)",United States of America,41.2545,-95.9758,0,2020-02-06,0,0,United States of America
1652,"Travis, CA (From Diamond Princess)",United States of America,38.2721,-121.9399,0,2020-02-06,0,0,United States of America
1653,From Diamond Princess,Australia,35.4437,139.638,0,2020-02-06,0,0,Australia
1654,"Lackland, TX (From Diamond Princess)",United States of America,29.3829,-98.6134,0,2020-02-06,0,0,United States of America
1655,Lebanon,Lebanon,33.8547,35.8623,0,2020-02-06,0,0,Lebanon
1656,"Humboldt County, CA",United States of America,40.745,-123.8695,0,2020-02-06,0,0,United States of America
1657,"Sacramento County, CA",United States of America,38.4747,-121.3542,0,2020-02-06,0,0,United States of America
1658,Iraq,Iraq,33.0,44.0,0,2020-02-06,0,0,Iraq
1659,Unassigned Location (From Diamond Princess),United States of America,35.4437,139.638,0,2020-02-06,0,0,United States of America
1660,Oman,Oman,21.0,57.0,0,2020-02-06,0,0,Oman
1661,Afghanistan,Afghanistan,33.0,65.0,0,2020-02-06,0,0,Afghanistan
1662,Bahrain,Bahrain,26.0275,50.55,0,2020-02-06,0,0,Bahrain
1663,Kuwait,Kuwait,29.5,47.75,0,2020-02-06,0,0,Kuwait
1664,Algeria,Algeria,28.0339,1.6596,0,2020-02-06,0,0,Algeria
1665,Croatia,Croatia,45.1,15.2,0,2020-02-06,0,0,Croatia
1666,Switzerland,Switzerland,46.8182,8.2275,0,2020-02-06,0,0,Switzerland
1667,Austria,Austria,47.5162,14.5501,0,2020-02-06,0,0,Austria
1668,Israel,Israel,31.0,35.0,0,2020-02-06,0,0,Israel
1669,Pakistan,Pakistan,30.3753,69.3451,0,2020-02-06,0,0,Pakistan
1670,Brazil,Brazil,-14.235,-51.9253,0,2020-02-06,0,0,Brazil
1671,Georgia,Georgia,42.3154,43.3569,0,2020-02-06,0,0,Georgia
1672,Greece,Greece,39.0742,21.8243,0,2020-02-06,0,0,Greece
1673,North Macedonia,North Macedonia,41.6086,21.7453,0,2020-02-06,0,0,North Macedonia
1674,Norway,Norway,60.472,8.4689,0,2020-02-06,0,0,Norway
1675,Romania,Romania,45.9432,24.9668,0,2020-02-06,0,0,Romania
1676,Denmark,Denmark,56.2639,9.5018,0,2020-02-06,0,0,Denmark
1677,Estonia,Estonia,58.5953,25.0136,0,2020-02-06,0,0,Estonia
1678,Netherlands,Netherlands,52.1326,5.2913,0,2020-02-06,0,0,Netherlands
1679,San Marino,San Marino,43.9424,12.4578,0,2020-02-06,0,0,San Marino
1680,Anhui,China,31.8257,117.2264,665,2020-02-07,47,0,China
1681,Beijing,China,40.1824,116.4142,297,2020-02-07,33,1,China
1682,Chongqing,China,30.0572,107.874,426,2020-02-07,31,2,China
1683,Fujian,China,26.0789,117.9874,224,2020-02-07,20,0,China
1684,Gansu,China,36.0611,103.8343,67,2020-02-07,9,0,China
1685,Guangdong,China,23.3417,113.4244,1034,2020-02-07,88,1,China
1686,Guangxi,China,23.8298,108.7881,172,2020-02-07,17,0,China
1687,Guizhou,China,26.8154,106.8748,81,2020-02-07,6,1,China
1688,Hainan,China,19.1959,109.7453,117,2020-02-07,10,2,China
1689,Hebei,China,38.0428,114.5149,172,2020-02-07,22,1,China
1690,Heilongjiang,China,47.861999999999995,127.7615,277,2020-02-07,12,3,China
1691,Henan,China,33.882020000000004,113.61399999999999,914,2020-02-07,86,3,China
1692,Hubei,China,30.9756,112.2707,24953,2020-02-07,1115,699,China
1693,Hunan,China,27.6104,111.7088,772,2020-02-07,112,0,China
1694,Inner Mongolia,China,44.0935,113.9448,50,2020-02-07,5,0,China
1695,Jiangsu,China,32.9711,119.455,408,2020-02-07,43,0,China
1696,Jiangxi,China,27.614,115.7221,661,2020-02-07,45,0,China
1697,Jilin,China,43.6661,126.1923,65,2020-02-07,4,1,China
1698,Liaoning,China,41.2956,122.6085,99,2020-02-07,7,0,China
1699,Ningxia,China,37.2692,106.1655,43,2020-02-07,5,0,China
1700,Qinghai,China,35.7452,95.9956,18,2020-02-07,3,0,China
1701,Shaanxi,China,35.1917,108.8701,184,2020-02-07,17,0,China
1702,Shandong,China,36.3427,118.1498,386,2020-02-07,37,0,China
1703,Shanghai,China,31.201999999999998,121.4491,277,2020-02-07,30,1,China
1704,Shanxi,China,37.5777,112.2922,104,2020-02-07,15,0,China
1705,Sichuan,China,30.6171,102.7103,344,2020-02-07,42,1,China
1706,Tianjin,China,39.3054,117.323,81,2020-02-07,2,1,China
1707,Tibet,China,31.6927,88.0924,1,2020-02-07,0,0,China
1708,Xinjiang,China,41.1129,85.2401,39,2020-02-07,0,0,China
1709,Yunnan,China,24.974,101.48700000000001,138,2020-02-07,12,0,China
1710,Zhejiang,China,29.1832,120.0934,1006,2020-02-07,123,0,China
1711,Thailand,Thailand,15.0,101.0,25,2020-02-07,5,0,Thailand
